Create_time,Create_year,Create_month,Create_day,Create_hour,Likes,Comments,Saves,Views,Shares,Duration(sec),Video Height,Video Width
2021-03-26 13:12:24,2021,3,26,13,159,0,1,7033,3,47,960,540
2021-03-26 09:24:29,2021,3,26,9,160,1,2,7888,5,59,960,540
2021-03-25 21:36:05,2021,3,25,21,395,1,3,16400,2,15,960,540
2021-03-25 19:30:24,2021,3,25,19,172,0,5,8309,3,13,960,540
2021-03-25 18:10:00,2021,3,25,18,317,1,3,11200,3,54,960,540
2021-03-25 16:34:47,2021,3,25,16,269,3,2,11300,16,23,960,540
2021-03-25 14:28:47,2021,3,25,14,278,1,4,8744,1,60,960,540
2021-03-25 13:45:05,2021,3,25,13,229,1,3,8814,3,52,640,360
2021-03-25 11:04:02,2021,3,25,11,182,3,3,8699,3,16,848,480
2021-03-24 19:41:59,2021,3,24,19,246,1,4,9636,4,14,960,540
2021-03-24 15:58:00,2021,3,24,15,240,0,1,10100,6,15,960,540
2021-03-24 14:33:02,2021,3,24,14,305600,9,603,14700000,1019,59,854,480
2021-03-24 11:54:21,2021,3,24,11,360,1,5,12400,1,17,960,540
2021-03-24 09:30:45,2021,3,24,9,479,1,4,15900,4,18,960,540
2021-03-23 20:55:05,2021,3,23,20,269400,4,893,14800000,1221,45,960,540
2021-03-23 20:04:34,2021,3,23,20,287,0,8,11700,6,14,960,540
2021-03-23 17:52:55,2021,3,23,17,230,0,4,11100,0,15,960,540
2021-03-23 17:43:32,2021,3,23,17,545,0,11,16200,7,17,854,480
2021-03-23 13:33:10,2021,3,23,13,615,1,8,22000,12,34,960,540
2021-03-23 11:20:10,2021,3,23,11,356,0,3,12800,7,17,960,540
2021-03-23 09:04:29,2021,3,23,9,343,0,4,14100,22,19,960,540
2021-03-22 19:27:06,2021,3,22,19,188800,2,287,14600000,563,44,960,540
2021-03-22 18:33:28,2021,3,22,18,399,0,3,11700,3,19,960,540
2021-03-22 16:02:18,2021,3,22,16,349,1,7,15500,6,41,960,540
2021-03-22 15:55:49,2021,3,22,15,382,0,2,10500,3,18,960,540
2021-03-22 12:05:35,2021,3,22,12,248,0,2,9977,6,17,854,480
2021-03-21 21:41:11,2021,3,21,21,314,0,1,10000,3,18,960,540
2021-03-21 17:32:57,2021,3,21,17,295,0,3,10500,5,19,932,540
2021-03-21 11:47:24,2021,3,21,11,33900,0,71,4800000,135,15,960,544
2021-03-21 11:37:23,2021,3,21,11,321,1,0,11600,2,18,960,540
2021-03-20 16:34:15,2021,3,20,16,240,0,3,10000,8,19,960,540
2021-03-20 14:11:49,2021,3,20,14,268,0,1,10300,6,18,960,540
2021-03-19 18:26:12,2021,3,19,18,40400,2,63,4900000,152,15,960,540
2021-03-19 14:04:18,2021,3,19,14,266,0,3,11200,3,11,960,540
2021-03-19 11:18:54,2021,3,19,11,446,0,6,14400,9,19,960,540
2021-03-18 20:46:58,2021,3,18,20,374,0,8,13400,11,12,960,540
2021-03-18 16:46:05,2021,3,18,16,272400,11,406,14700000,842,19,958,540
2021-03-17 19:15:08,2021,3,17,19,357,2,4,13800,29,15,960,544
2021-03-17 18:51:05,2021,3,17,18,1734,0,26,29100,40,25,958,540
2021-03-17 17:57:52,2021,3,17,17,411,0,3,14700,4,12,960,540
2021-03-16 15:07:41,2021,3,16,15,758,0,1,24600,16,12,852,480
2021-03-15 15:26:18,2021,3,15,15,389,0,4,15100,9,30,960,540
2021-03-15 10:49:32,2021,3,15,10,201400,6,269,15500000,591,15,960,540
2021-03-14 13:35:52,2021,3,14,13,117400,2,183,15300000,431,15,960,540
2021-03-12 22:35:04,2021,3,12,22,61700,1,135,4900000,173,58,960,540
2021-03-11 19:52:44,2021,3,11,19,247400,8,347,16100000,780,17,960,540
2021-03-10 10:18:33,2021,3,10,10,491,0,9,18200,7,27,960,538
2021-03-08 18:29:40,2021,3,8,18,2783,1,52,78000,52,12,960,540
2021-03-08 15:34:57,2021,3,8,15,188600,3,293,15200000,454,19,854,480
2021-03-06 18:41:53,2021,3,6,18,57500,0,129,5000000,220,25,960,540
2021-03-06 18:26:17,2021,3,6,18,2576,0,32,74200,40,59,854,480
2021-03-04 17:40:15,2021,3,4,17,1762,15,33,70500,26,25,854,480
2021-03-02 15:23:28,2021,3,2,15,2985,22,47,105400,49,28,960,540
2021-03-02 11:44:12,2021,3,2,11,134600,192,234,15800000,382,20,960,540
2021-03-01 22:50:38,2021,3,1,22,137600,449,653,36400000,1009,30,1280,720
2021-03-01 18:12:52,2021,3,1,18,94800,2,176,15200000,401,15,960,540
2021-02-26 21:47:24,2021,2,26,21,2141,1,43,96400,58,15,960,540
2021-02-26 21:44:38,2021,2,26,21,10100,0,75,988500,110,11,960,540
2021-02-26 19:23:37,2021,2,26,19,24700,0,87,2700000,150,30,960,540
2021-02-26 15:01:56,2021,2,26,15,222300,1,293,15900000,511,30,960,540
2021-02-26 14:59:40,2021,2,26,14,243700,9,381,16000000,641,41,960,540
2021-02-25 11:39:30,2021,2,25,11,1547,0,21,84200,27,21,960,540
2021-02-24 17:00:44,2021,2,24,17,102500,1,168,15400000,341,15,960,540
2021-02-23 16:46:29,2021,2,23,16,1455,0,40,75700,32,14,960,540
2021-02-17 17:54:57,2021,2,17,17,12300,0,39,974000,60,37,960,540
2021-02-17 17:49:28,2021,2,17,17,79700,0,177,3700000,185,36,960,540
2021-02-17 17:46:11,2021,2,17,17,72100,2,120,4100000,198,22,960,540
2021-02-17 17:43:50,2021,2,17,17,45000,4,105,4100000,236,20,960,444
2021-02-17 17:41:46,2021,2,17,17,54000,0,100,3800000,202,36,960,540
2021-02-10 15:22:01,2021,2,10,15,1557,0,36,75900,36,12,960,540
2021-02-09 17:27:34,2021,2,9,17,43300,0,85,2700000,118,22,960,540
2021-02-09 17:24:54,2021,2,9,17,43200,0,131,2700000,165,37,960,540
2021-02-09 17:20:46,2021,2,9,17,37900,0,77,2000000,101,36,960,540
2021-02-09 17:18:09,2021,2,9,17,26400,0,64,2700000,153,20,960,444
2021-02-09 14:29:17,2021,2,9,14,27700,1,67,2000000,89,36,960,540
2021-02-09 13:02:44,2021,2,9,13,31800,0,93,2000000,111,60,960,540
2021-02-09 12:58:58,2021,2,9,12,45800,0,94,2700000,163,24,960,540
2021-02-09 12:53:19,2021,2,9,12,1120,1,19,56100,39,9,960,540
2021-02-08 14:42:22,2021,2,8,14,925,0,19,51600,9,6,960,540
2021-02-07 10:37:40,2021,2,7,10,955,0,15,51100,20,14,960,540
2021-02-06 17:39:38,2021,2,6,17,1164,0,22,55600,18,14,954,540
2021-02-05 18:23:02,2021,2,5,18,62800,0,144,2700000,194,18,960,540
2021-02-05 16:51:05,2021,2,5,16,148300,5,281,15300000,775,27,960,540
2021-02-05 16:16:19,2021,2,5,16,647,0,10,46100,8,15,960,540
2021-02-04 16:33:50,2021,2,4,16,40300,0,89,2700000,85,59,960,540
2021-02-04 12:50:39,2021,2,4,12,43500,3,82,2000000,92,39,960,540
2021-02-04 12:42:02,2021,2,4,12,55700,0,136,2700000,105,42,960,540
2021-02-01 18:12:53,2021,2,1,18,23800,0,57,2000000,71,19,960,544
2021-02-01 14:46:39,2021,2,1,14,22900,1,44,2000000,62,18,960,544
2021-01-28 17:36:15,2021,1,28,17,479,0,3,37100,12,30,544,960
2021-01-28 17:35:25,2021,1,28,17,384,0,4,37900,10,6,540,960
2021-01-28 17:10:12,2021,1,28,17,628,0,18,39000,10,30,544,960
2021-01-27 19:02:24,2021,1,27,19,505,0,10,36100,7,22,544,960
2021-01-26 18:44:49,2021,1,26,18,415,0,1,35200,12,30,544,960
2021-01-26 18:29:24,2021,1,26,18,95600,1,215,14300000,347,30,960,540
2021-01-25 18:31:46,2021,1,25,18,387,0,9,34300,8,15,544,960
2021-01-25 11:41:23,2021,1,25,11,371,0,5,30800,4,52,544,960
2021-01-25 11:35:31,2021,1,25,11,318,0,8,28000,1,30,544,960
2021-01-23 13:25:21,2021,1,23,13,500,0,9,31600,4,15,960,544
2021-01-23 13:24:27,2021,1,23,13,425,1,10,30400,7,32,544,960
2021-01-23 13:23:29,2021,1,23,13,389,1,4,26400,3,24,540,960
2021-01-23 13:21:57,2021,1,23,13,392,0,6,26800,10,52,544,960
2021-01-22 13:55:57,2021,1,22,13,129400,1,200,15000000,307,12,960,540
2021-01-21 15:30:39,2021,1,21,15,262,0,4,23200,6,30,544,960
2021-01-21 15:29:35,2021,1,21,15,264,0,4,22200,6,19,688,544
2021-01-20 18:29:10,2021,1,20,18,229,0,0,20100,6,4,544,960
2021-01-20 14:33:13,2021,1,20,14,369,0,7,22900,6,60,540,960
2021-01-20 11:31:19,2021,1,20,11,235,0,2,20700,1,21,544,960
2021-01-18 17:01:47,2021,1,18,17,505,0,8,24700,14,23,960,540
2021-01-16 16:50:47,2021,1,16,16,379,0,4,26800,3,15,960,540
2021-01-15 17:46:05,2021,1,15,17,371,0,4,22400,6,16,960,540
2021-01-15 16:23:52,2021,1,15,16,35600,0,57,1900000,87,15,960,540
2021-01-14 10:19:56,2021,1,14,10,358,0,4,22400,15,24,960,540
2021-01-12 15:58:45,2021,1,12,15,294,0,1,20000,4,50,960,540
2021-01-11 14:52:14,2021,1,11,14,30900,0,57,1900000,91,15,960,540
2021-01-11 14:45:35,2021,1,11,14,103800,1,210,14100000,317,15,960,540
2021-01-11 14:12:08,2021,1,11,14,282,0,3,19100,13,12,960,540
2021-01-09 20:07:31,2021,1,9,20,288,0,2,19300,2,9,960,540
2021-01-06 20:52:50,2021,1,6,20,327,1126,8,21100,13,10,960,540
2021-01-05 14:16:23,2021,1,5,14,269600,1,532,14200000,618,46,960,540
2021-01-05 11:44:38,2021,1,5,11,277,0,6,17400,6,11,960,540
2021-01-04 18:15:13,2021,1,4,18,775,0,3,31900,16,13,960,540
2020-12-31 11:20:16,2020,12,31,11,1628,1,29,48100,84,15,960,540
2020-12-30 18:11:26,2020,12,30,18,144500,2,343,14100000,836,27,960,540
2020-12-30 11:04:09,2020,12,30,11,2619,0,36,63500,34,38,960,544
2020-12-29 13:38:40,2020,12,29,13,2173,0,31,60000,33,43,960,544
2020-12-28 16:26:31,2020,12,28,16,1798,2,27,61200,21,46,960,540
2020-12-28 14:15:53,2020,12,28,14,1384,0,31,50100,14,25,960,540
2020-12-28 10:22:52,2020,12,28,10,2402,0,65,47400,51,30,960,540
2020-12-26 21:03:02,2020,12,26,21,1617,1,15,53000,30,11,960,540
2020-12-26 15:23:39,2020,12,26,15,1680,1,24,51700,22,31,854,480
2020-12-25 14:06:10,2020,12,25,14,926,0,24,45500,24,19,1024,576
2020-12-25 12:28:30,2020,12,25,12,870,0,13,41200,18,15,1024,576
2020-12-24 13:55:28,2020,12,24,13,918,1,19,41800,11,7,960,540
2020-12-24 11:47:11,2020,12,24,11,574,0,12,33100,9,8,1024,576
2020-12-22 17:11:16,2020,12,22,17,130100,0,209,5000000,360,34,960,540
2020-12-22 17:08:38,2020,12,22,17,248900,0,403,9600000,529,32,960,540
2020-12-22 17:02:26,2020,12,22,17,630,0,21,36300,16,13,952,540
2020-12-22 10:29:52,2020,12,22,10,1070,1,25,39800,16,30,960,540
2020-12-21 14:30:42,2020,12,21,14,538,0,8,32800,6,22,576,1024
2020-12-20 20:59:35,2020,12,20,20,390,0,2,27100,6,15,960,540
2020-12-18 10:47:52,2020,12,18,10,449,0,11,28000,10,19,960,540
2020-12-14 19:51:01,2020,12,14,19,366,1,3,26100,10,34,544,960
2020-12-14 19:44:45,2020,12,14,19,457,0,14,26500,13,47,544,960
2020-12-14 19:43:56,2020,12,14,19,328,0,4,24700,9,47,544,960
2020-12-14 19:42:57,2020,12,14,19,254,0,1,21100,5,29,240,426
2020-12-14 17:47:27,2020,12,14,17,392,0,7,24100,5,24,576,1024
2020-12-13 17:47:34,2020,12,13,17,280,0,5,21400,7,14,960,540
2020-12-13 12:47:31,2020,12,13,12,310,1,6,21800,11,9,960,540
2020-12-13 11:04:28,2020,12,13,11,452,1,18,25200,8,28,1024,576
2020-12-12 17:35:10,2020,12,12,17,353,0,6,21100,8,30,544,960
2020-12-12 17:34:34,2020,12,12,17,282,0,8,19200,7,29,480,900
2020-12-12 17:33:52,2020,12,12,17,288,0,1,19100,7,6,540,960
2020-12-12 17:32:42,2020,12,12,17,202,0,2,17000,4,30,544,960
2020-12-12 17:14:20,2020,12,12,17,262,1,6,19100,3,16,1024,576
2020-12-12 14:12:17,2020,12,12,14,199,0,3,16700,4,13,960,540
2020-12-11 19:53:26,2020,12,11,19,387,2,2,19000,2,27,1024,576
2020-12-11 17:48:11,2020,12,11,17,200,0,0,15200,6,14,960,540
2020-12-11 11:47:56,2020,12,11,11,170,0,1,15200,1,15,960,540
2020-12-10 19:16:52,2020,12,10,19,19800,168,138,159900,129,7,960,540
2020-12-10 18:45:39,2020,12,10,18,5223,35,31,70500,14,16,960,544
2020-12-10 18:11:15,2020,12,10,18,300,0,2,17500,4,44,540,960
2020-12-10 17:59:58,2020,12,10,17,183,0,1,15300,5,20,960,540
2020-12-10 17:57:57,2020,12,10,17,268,0,2,14300,4,24,544,960
2020-12-10 17:37:07,2020,12,10,17,259,2,3,15300,4,45,540,960
2020-12-10 17:13:58,2020,12,10,17,157,1,1,13500,3,13,1024,576
2020-12-10 14:31:48,2020,12,10,14,153,0,3,13600,10,15,540,960
2020-12-10 12:35:33,2020,12,10,12,151,0,4,12700,2,9,960,540
2020-12-09 20:52:15,2020,12,9,20,117,1,0,11900,3,21,540,960
2020-12-09 20:09:34,2020,12,9,20,167,0,7,12300,9,30,960,540
2020-12-09 18:46:55,2020,12,9,18,178,0,2,12500,6,5,1024,576
2020-12-09 13:43:39,2020,12,9,13,181,1,1,13100,1,28,960,540
2020-12-08 19:19:54,2020,12,8,19,134,0,1,11400,2,11,1024,576
2020-12-08 17:24:13,2020,12,8,17,194,0,3,13500,5,15,1016,576
2020-12-08 13:30:29,2020,12,8,13,140,0,0,12700,6,30,540,960
2020-12-08 10:36:59,2020,12,8,10,158,1,2,10600,3,15,960,540
2020-12-07 20:04:18,2020,12,7,20,119,0,2,10200,1,25,1024,576
2020-12-07 18:10:02,2020,12,7,18,114,0,1,9904,3,18,1024,576
2020-12-07 18:02:49,2020,12,7,18,123,0,2,10200,3,17,1016,576
2020-12-05 21:13:58,2020,12,5,21,1366,84,9,20300,7,30,960,540
2020-12-05 19:52:43,2020,12,5,19,257,1,6,12800,5,22,960,540
2020-12-05 19:29:44,2020,12,5,19,160,0,4,11300,2,16,960,540
2020-12-04 18:49:00,2020,12,4,18,204,2,4,11000,3,36,960,540
2020-12-03 10:47:11,2020,12,3,10,251,3,4,10100,4,29,960,540
2020-12-02 16:19:46,2020,12,2,16,130,0,1,11300,3,36,544,960
2020-12-02 16:13:34,2020,12,2,16,91,0,1,10300,2,38,540,954
2020-12-01 17:31:27,2020,12,1,17,5163,0,17,504600,19,9,960,540
2020-12-01 17:29:00,2020,12,1,17,185700,0,353,13600000,1063,29,960,540
2020-12-01 15:00:26,2020,12,1,15,130,0,1,9740,3,10,960,540
2020-11-30 19:23:45,2020,11,30,19,272,1,10,13500,5,21,960,540
2020-11-30 15:14:21,2020,11,30,15,131,0,1,10100,1,30,960,540
2020-11-30 10:57:53,2020,11,30,10,95000,0,211,12800000,353,15,1280,720
2020-11-30 10:28:47,2020,11,30,10,152,1,2,9881,0,15,960,540
2020-11-28 20:47:12,2020,11,28,20,233,0,11,12300,3,18,960,540
2020-11-27 19:29:29,2020,11,27,19,196,0,7,11100,7,32,960,540
2020-11-27 18:30:51,2020,11,27,18,183,0,4,10600,3,11,960,540
2020-11-27 16:45:49,2020,11,27,16,165,0,2,9987,2,11,960,540
2020-11-26 21:47:30,2020,11,26,21,180,2,4,10900,4,17,960,540
2020-11-26 18:09:55,2020,11,26,18,256,1,5,14600,10,20,960,540
2020-11-26 14:20:15,2020,11,26,14,207,1,9,10600,8,6,960,540
2020-11-25 17:03:50,2020,11,25,17,133600,0,207,13000000,426,30,960,540
2020-11-25 16:08:03,2020,11,25,16,112000,0,245,13600000,396,30,960,540
2020-11-25 15:21:48,2020,11,25,15,150,0,4,9467,4,17,960,540
2020-11-24 10:14:27,2020,11,24,10,135,1,5,9232,1,22,960,540
2020-11-23 18:10:37,2020,11,23,18,387,1,14,22500,9,15,960,540
2020-11-23 15:32:20,2020,11,23,15,212,0,2,12400,6,26,960,540
2020-11-22 18:06:14,2020,11,22,18,163,2,1,11100,1,17,960,540
2020-11-22 18:04:30,2020,11,22,18,115,1,4,8572,1,15,960,540
2020-11-20 20:54:31,2020,11,20,20,93,2,2,8115,1,17,960,540
2020-11-20 17:02:38,2020,11,20,17,164,1,2,9844,0,27,540,960
2020-11-20 13:53:47,2020,11,20,13,3732,0,15,460000,26,15,960,540
2020-11-19 19:11:37,2020,11,19,19,255,0,5,12100,4,41,960,540
2020-11-19 16:04:56,2020,11,19,16,129,0,3,9501,1,21,540,954
2020-11-19 13:30:56,2020,11,19,13,244,3,6,13700,6,21,960,540
2020-11-16 17:29:11,2020,11,16,17,93,1,2,7842,3,33,432,240
2020-11-15 21:01:59,2020,11,15,21,103,0,1,8756,1,10,432,240
2020-11-14 19:57:35,2020,11,14,19,101,0,1,7885,2,13,540,960
2020-11-14 19:54:12,2020,11,14,19,100,0,3,7501,2,10,960,540
2020-11-13 17:36:11,2020,11,13,17,81,0,1,7098,1,10,432,240
2020-11-13 15:16:08,2020,11,13,15,224,0,2,10500,5,13,960,540
2020-11-11 15:04:27,2020,11,11,15,1325,7,3,62300,8,35,960,540
2020-11-11 00:41:43,2020,11,11,0,3319,48,5,75200,21,32,960,540
2020-11-11 00:40:34,2020,11,11,0,1541,5,2,49000,8,32,960,540
2020-11-10 22:30:07,2020,11,10,22,264,3,2,18300,3,39,960,540
2020-11-10 22:16:05,2020,11,10,22,1247,3,1,52700,5,27,960,540
2020-11-10 21:01:20,2020,11,10,21,334,3,4,20100,6,39,960,540
2020-11-10 20:50:36,2020,11,10,20,309,5,4,17200,3,45,960,540
2020-11-10 20:35:53,2020,11,10,20,301,2,3,16400,3,36,960,540
2020-11-10 20:30:50,2020,11,10,20,1611,0,5,88000,7,39,960,540
2020-11-10 20:17:24,2020,11,10,20,808,18,1,49100,2,18,960,540
2020-11-10 19:43:41,2020,11,10,19,205,1,2,14000,1,29,960,540
2020-11-10 19:32:36,2020,11,10,19,201,1,0,13700,1,31,960,540
2020-11-10 19:28:05,2020,11,10,19,227,1,1,14800,6,37,960,540
2020-11-10 19:11:51,2020,11,10,19,130,2,0,12600,1,26,960,540
2020-11-10 18:58:13,2020,11,10,18,68,0,0,11100,0,60,540,540
2020-11-10 17:50:17,2020,11,10,17,105,0,2,12300,4,16,960,540
2020-11-10 15:40:49,2020,11,10,15,366,5,1,28000,2,13,960,540
2020-11-10 14:56:35,2020,11,10,14,429,5,1,23900,4,20,960,540
2020-11-10 12:55:22,2020,11,10,12,125,0,5,10600,6,14,960,540
2020-11-10 11:41:43,2020,11,10,11,6195,27,11,188200,31,31,960,540
2020-11-10 11:31:32,2020,11,10,11,97,1,2,7828,2,41,960,540
2020-11-10 11:14:40,2020,11,10,11,125,2,0,9378,4,33,960,540
2020-11-10 10:31:41,2020,11,10,10,114,2,1,7587,1,20,960,540
2020-11-10 10:12:54,2020,11,10,10,215,1,2,10500,5,10,960,540
2020-11-09 19:49:03,2020,11,9,19,75,1,0,5998,0,40,960,540
2020-11-09 18:47:02,2020,11,9,18,120,2,0,6031,2,34,960,540
2020-11-09 15:07:58,2020,11,9,15,106,0,1,6018,4,16,960,540
2020-11-09 11:02:46,2020,11,9,11,105,1,0,7237,1,46,960,540
2020-11-08 13:17:06,2020,11,8,13,101,1,1,6055,2,17,960,540
2020-11-07 21:09:11,2020,11,7,21,76,0,2,5429,3,15,540,540
2020-11-07 18:46:43,2020,11,7,18,99,0,3,5942,3,9,960,540
2020-11-07 15:39:14,2020,11,7,15,180,1,2,8499,6,19,960,540
2020-11-07 14:21:56,2020,11,7,14,707,2,9,23500,2,14,960,540
2020-11-07 13:57:03,2020,11,7,13,69,1,0,5382,2,5,960,540
2020-11-06 21:49:22,2020,11,6,21,66,0,1,3069,5,21,960,540
2020-11-06 19:06:42,2020,11,6,19,257,2,4,8864,1,21,960,540
2020-11-06 18:28:27,2020,11,6,18,200,4,1,6963,1,15,960,540
2020-11-06 15:18:12,2020,11,6,15,211,5,0,10800,5,30,960,540
2020-11-05 18:25:35,2020,11,5,18,22900,32,75,328700,90,12,960,540
2020-11-05 17:59:07,2020,11,5,17,23800,31,81,330300,81,65,960,540
2020-11-05 14:37:53,2020,11,5,14,125,0,0,5080,5,42,960,540
2020-11-04 19:39:12,2020,11,4,19,128,0,0,5128,1,22,960,540
2020-11-04 19:13:44,2020,11,4,19,145,1,1,5065,1,14,960,540
2020-11-03 18:34:01,2020,11,3,18,95,1,1,4057,0,37,960,540
2020-11-03 16:21:54,2020,11,3,16,170,3,0,5901,1,22,960,540
2020-11-02 20:00:53,2020,11,2,20,87,2,0,3617,4,20,720,540
2020-11-01 21:33:13,2020,11,1,21,82,6,0,3664,2,35,540,540
2020-11-01 21:20:51,2020,11,1,21,57,1,2,2423,1,6,960,540
2020-11-01 16:55:56,2020,11,1,16,115,2,4,4695,9,15,960,540
2020-10-31 18:59:33,2020,10,31,18,70,0,2,3441,3,44,960,540
2020-10-31 17:55:54,2020,10,31,17,64,0,0,3532,2,20,960,540
2020-10-31 11:55:10,2020,10,31,11,165,5,1,5507,6,19,960,540
2020-10-30 20:52:18,2020,10,30,20,95,5,0,3590,3,15,960,540
2020-10-30 19:30:07,2020,10,30,19,60,0,0,3023,1,56,960,540
2020-10-29 20:45:12,2020,10,29,20,65,1,1,3031,0,22,960,540
2020-10-29 18:02:43,2020,10,29,18,117,1,2,5325,2,12,960,544
2020-10-29 13:58:25,2020,10,29,13,77,3,2,3334,2,20,960,540
2020-10-28 21:23:43,2020,10,28,21,61,3,0,3117,4,25,960,540
2020-10-28 18:20:34,2020,10,28,18,75,1,1,3293,0,22,960,540
2020-10-28 13:51:10,2020,10,28,13,46,0,1,2826,2,30,960,540
2020-10-27 20:58:12,2020,10,27,20,72,1,0,3531,3,21,960,540
2020-10-26 19:59:48,2020,10,26,19,70,1,1,3422,0,11,1024,576
2020-10-26 17:01:50,2020,10,26,17,66,0,2,3399,1,19,1024,576
2020-10-23 21:02:04,2020,10,23,21,124,0,2,5020,5,19,960,540
2020-10-23 19:36:23,2020,10,23,19,112,4,2,3674,4,28,960,540
2020-10-23 10:12:54,2020,10,23,10,147,3,2,4794,2,15,960,540
2020-10-22 19:56:12,2020,10,22,19,4832,170,3,32400,42,32,960,540
2020-10-22 19:47:16,2020,10,22,19,7725,243,5,47900,70,18,960,540
2020-10-21 21:19:12,2020,10,21,21,124,1,3,6359,1,10,960,540
2020-10-21 19:24:27,2020,10,21,19,108,1,1,4921,2,21,1024,576
2020-10-19 18:12:55,2020,10,19,18,142,1,2,6100,0,35,960,540
2020-10-19 16:07:20,2020,10,19,16,139300,0,334,12400000,606,15,1280,720
2020-10-18 21:10:56,2020,10,18,21,84,0,0,3873,1,17,960,540
2020-10-18 19:23:46,2020,10,18,19,113,1,2,5396,0,10,960,540
2020-10-17 19:51:28,2020,10,17,19,82,2,0,3766,1,20,960,540
2020-10-17 18:27:00,2020,10,17,18,148,4,2,4685,1,29,960,540
2020-10-16 21:36:47,2020,10,16,21,162,2,4,6547,2,19,960,540
2020-10-16 19:30:51,2020,10,16,19,125,0,4,4894,1,16,960,540
2020-10-16 16:49:17,2020,10,16,16,121,1,2,3279,2,19,960,540
2020-10-16 16:15:51,2020,10,16,16,114,1,0,5286,0,36,960,540
2020-10-16 15:28:28,2020,10,16,15,157300,0,392,12600000,691,30,1280,720
2020-10-15 21:19:06,2020,10,15,21,146,0,3,4816,3,38,1024,576
2020-10-15 19:45:56,2020,10,15,19,99,0,1,4896,7,16,960,540
2020-10-15 15:18:27,2020,10,15,15,419,22,3,7706,19,15,960,540
2020-10-15 10:06:50,2020,10,15,10,4223,0,12,35800,61,30,960,540
2020-10-14 20:27:41,2020,10,14,20,500,2,6,31800,6,37,1024,576
2020-10-14 18:43:56,2020,10,14,18,128,0,1,8305,1,24,1024,576
2020-10-13 19:06:34,2020,10,13,19,90,0,1,4781,1,8,960,540
2020-10-13 12:18:28,2020,10,13,12,120,3,0,5036,3,14,960,540
2020-10-10 19:09:29,2020,10,10,19,166,0,5,7210,2,16,1024,576
2020-10-09 18:46:10,2020,10,9,18,72,1,1,3465,1,17,1024,576
2020-10-08 18:52:36,2020,10,8,18,89,1,0,4663,1,14,960,544
2020-10-08 10:51:32,2020,10,8,10,80,0,0,3885,0,47,1024,576
2020-10-07 19:38:37,2020,10,7,19,65,0,0,4544,1,8,960,540
2020-10-07 12:02:37,2020,10,7,12,85,1,2,4556,1,17,1024,576
2020-10-06 18:59:34,2020,10,6,18,101,0,0,4937,1,12,960,540
2020-10-05 21:46:22,2020,10,5,21,61,0,1,4517,1,15,1024,576
2020-10-05 19:03:15,2020,10,5,19,47,0,0,3791,0,9,1024,576
2020-10-04 20:06:51,2020,10,4,20,63,0,0,4358,1,17,1024,576
2020-10-04 17:32:56,2020,10,4,17,57,0,0,3831,1,16,1024,576
2020-10-04 13:49:08,2020,10,4,13,70,0,2,5253,1,8,1024,576
2020-10-03 16:06:48,2020,10,3,16,199,0,4,4436,1,44,1024,576
2020-10-02 21:15:24,2020,10,2,21,165,0,5,9673,2,14,1024,576
2020-10-02 18:42:10,2020,10,2,18,24,0,0,1306,2,14,960,540
2020-10-02 15:44:38,2020,10,2,15,121,1,4,4841,1,33,960,540
2020-10-02 12:25:27,2020,10,2,12,77,31,2,5842,5,15,960,540
2020-10-02 10:38:08,2020,10,2,10,99,0,0,4638,0,25,1024,576
2020-10-01 16:28:46,2020,10,1,16,67,1,1,6580,1,29,960,540
2020-10-01 11:40:05,2020,10,1,11,76,1,2,4757,0,15,1024,576
2020-09-30 21:36:53,2020,9,30,21,32,0,0,2439,0,15,1024,576
2020-09-30 21:08:34,2020,9,30,21,40,0,2,2944,0,19,1024,576
2020-09-30 15:59:37,2020,9,30,15,97,3,2,4805,3,22,1024,576
2020-09-30 11:46:53,2020,9,30,11,65,0,1,3900,2,22,1024,576
2020-09-29 20:59:50,2020,9,29,20,194,0,2,11800,12,21,1024,576
2020-09-29 14:37:59,2020,9,29,14,68,0,2,4068,1,18,960,540
2020-09-28 21:55:54,2020,9,28,21,131,1,1,6271,1,19,1024,576
2020-09-28 21:12:28,2020,9,28,21,56,0,0,4662,0,14,1024,576
2020-09-28 17:57:23,2020,9,28,17,61,2,2,3728,0,15,960,544
2020-09-28 16:01:39,2020,9,28,16,46,2,0,3979,1,15,1024,576
2020-09-28 14:54:51,2020,9,28,14,6051,0,12,438300,16,22,1280,720
2020-09-28 14:54:24,2020,9,28,14,5970,0,14,449400,20,22,1280,720
2020-09-28 14:53:39,2020,9,28,14,6377,0,21,445800,15,17,1280,720
2020-09-28 14:53:12,2020,9,28,14,16000,0,41,440400,36,17,1280,720
2020-09-27 20:53:39,2020,9,27,20,70,0,0,4041,0,44,960,540
2020-09-26 21:29:20,2020,9,26,21,69,2,2,4451,1,15,1024,576
2020-09-26 19:34:42,2020,9,26,19,59,1,0,4729,0,10,1024,576
2020-09-25 20:55:22,2020,9,25,20,59,0,1,3938,0,37,1024,576
2020-09-25 19:19:32,2020,9,25,19,78,1,1,5035,0,17,1024,576
2020-09-25 14:53:12,2020,9,25,14,11100,0,20,446200,26,33,1280,720
2020-09-25 14:52:42,2020,9,25,14,27000,0,37,1200000,57,33,1280,720
2020-09-25 14:51:51,2020,9,25,14,35800,0,56,1200000,84,33,1280,720
